name_contains_bot,screen_name_contains_bot,name_screen_levenshtein,followers_count,following_count,favorites_count,tweets_count,verified,location,description_contains_link,description_contains_bot,tweets_contains_link_count,tweets_contains_bot_count,retweet_count,tweet_levenstein1,tweet_levenstein2,tweet_levenstein3,tweet_levenstein4,is_bot
False,False,10,312,1268,140827,17186,False,"Mesa, AZ",False,False,4,0,2,134,42,99,21,False
False,False,7,137,389,10585,2822,False,"New York, USA",False,False,3,0,3,21,48,124,122,False
False,False,1,4926,2537,7671,7262,True,"Brooklyn, NY",False,False,3,0,3,124,116,116,113,False
False,False,1,110574,4430,4898,11222,True,"Chesterbrook, PA",False,False,3,0,2,109,105,118,124,False
False,False,37,201655,141658,1742,146680,False,"Manhattan, NY",True,False,5,0,0,87,82,92,91,False
False,False,10,5131,1750,10792,39875,False,"Hollywood, CA",True,False,1,0,0,64,46,70,58,False
False,False,12,761,692,8528,35368,False,"Jaén, Andalucía",False,False,4,0,5,110,57,59,63,True
False,False,14,657,1244,3000,6025,False,Texas,False,False,5,0,0,100,92,101,108,True
False,False,5,139952,6776,5798,6198,True,UK/AUSTRALIA,False,False,3,0,1,100,108,94,85,False
False,False,11,8456,5905,22549,21127,True,UK - London and Exmouth,False,False,3,0,2,115,115,103,122,False
False,False,25,1496871,5813,2906,30292,True,contact:- yepng1@yahoo.com,False,False,4,0,2,105,105,111,99,False
False,False,14,5,77,93,18,False,,True,False,3,1,3,125,112,131,115,True
False,False,8,3,63,172,107,False,"North Carolina, USA",False,False,2,0,3,112,97,106,104,False
False,False,3,452170,400,29275,52555,True,,False,False,4,0,0,60,77,62,65,False
False,False,5,195,590,2460,1711,False,"Cali, USA",False,False,3,0,1,77,101,105,106,False
False,False,3,3152,3321,9962,6191,True,"Toronto, Ontario",True,False,5,0,1,101,103,102,102,False
False,False,4,483926,422,1208,12002,True,manchester,False,False,2,0,4,99,113,106,57,False
False,False,11,31,93,501,447,False,,False,False,2,0,2,101,99,107,111,False
False,False,1,1597,976,80600,12227,False,South Dakota,False,False,2,0,4,95,112,116,116,False
False,False,3,1219427,106,177,1273,True,,True,False,4,0,2,44,36,123,50,False
False,False,14,275,318,36400,3480,False,United States,False,False,1,0,5,110,101,115,106,False
False,False,9,7282,6000,581,20488,True,"Portland, Maine",False,False,5,0,1,113,109,104,110,False
False,False,6,95766,368,365,6793,True,Tokyo,False,False,4,0,1,96,117,106,110,False
False,False,6,397,349,56517,23822,False,"Atlanta, GA",False,False,3,0,1,65,63,68,108,False
False,False,4,1269807,2818,2675,22287,True,"Lagos, Nigeria",False,False,5,0,0,40,0.0,24,107,False
False,False,7,1065,123,3894,35741,False,,False,False,4,0,0,81,90,63,36,False
False,False,17,1047,76,200,13560,False,Faux Medieval Europe,False,True,0,1,0,102,52,78,91,True
False,False,1,2891167,2271,2212,116433,True,India,False,False,1,0,0,109,127,133,125,False
False,False,12,2632,2487,5776,32761,False,"St. Louis, MO",False,False,2,0,0,57,44,37,43,False
False,False,3,123,400,826,880,False,"Colorado Springs, CO",False,False,0,0,1,46,42,44,45,False
False,False,1,1254,3009,36651,15955,False,"Philadelphia, PA",False,False,0,0,1,67,71,83,76,False
False,False,10,73,269,2632,6423,False,Contagem,False,False,2,0,0,96,82,100,80,True
False,False,1,84411,2732,10502,20485,True,"Hanover, NH",False,False,5,0,0,105,105,108,99,False
False,False,1,1203095,577,6,8540,True,Essex,True,False,3,0,0,122,70,123,123,False
False,False,6,1119077,380,2307,6784,True,All around the World !,True,False,2,0,1,49,37,121,45,False
False,False,15,0,30,18,163,False,Laredo,False,False,3,0,5,126,120,122,127,True
False,False,9,6,0,229,34,False,,True,False,4,0,3,101,120,126,102,True
False,False,20,137643,1394,2678,134834,False,まんが共和国連邦,False,False,1,0,0,89,94,92,90,False
False,False,24,1220,2708,762,8793,False,"Bethlehem, PA",False,False,4,0,1,112,122,115,101,False
False,False,10,77773,0,0,359,True,,False,False,5,0,0,33,41,40,28,False
False,False,7,1063557,7768,21713,180204,False,Venezuela,False,False,0,0,5,114,110,110,116,False
False,False,22,3005,1021,43386,94228,False,Lil Butterfly Planet ,False,False,0,0,5,75,65,48,30,False
False,False,11,282928,428,8538,6517,True,Paris,False,False,0,0,4,111,108,136,111,False
False,False,0.0,318,479,34826,11414,False,Somewhere on earth.,False,False,1,0,2,70,109,101,104,False
False,False,8,331,472,2518,5088,False,"Merrimack, NH",False,False,2,0,0,103,110,107,107,False
False,False,10,3245,507,771,7089,True,,False,False,4,0,1,121,94,99,109,False
False,False,12,10,0,121,42,False,,True,False,2,0,5,109,108,120,109,True
False,False,5,50,13,525,1292,False,Bellingham Washington,False,False,5,0,0,80,13,81,45,False
False,False,15,22,0,492,77,False,,True,False,3,0,4,112,116,133,115,True
False,False,2,6229217,578,17109,40816,True,Lebanon,True,False,2,0,4,122,105,99,120,False
False,False,16,21455,5,299,15751,False,,False,True,5,0,0,40,38,36,48,True
False,False,10,546173,949,563,66619,False,Jakarta Capital Region,False,False,0,0,0,110,32,45,33,False
False,False,7,572,698,6528,9042,False,by the cake,False,False,5,0,0,102,41,81,72,False
False,False,12,234,394,175,928,False,Ireland,True,False,3,0,3,61,30,96,133,True
False,False,9,18691,15506,223646,67008,False,Colorado,False,False,3,0,0,104,99,119,114,False
False,False,4,536,1573,12650,2025,False,"Oklahoma, USA",False,False,1,0,0,30,42,90,31,False
False,False,10,547,1587,242,1383,False,,False,True,5,0,0,34,21,56,19,True
False,False,10,426,326,67,25408,False,,False,False,3,0,3,1,88,80,80,False
False,False,11,32982,35,0,34439,True,Pakistan,True,False,4,0,1,127,115,107,114,False
False,False,11,5033,1781,73708,41697,True,"Washington, D.C.",False,False,1,0,1,67,68,121,39,False
False,False,2,49,437,376,89,False,"Benin city, Nigeria",False,False,3,0,2,119,111,110,114,True
False,False,6,1042,481,87583,124461,False,where there's 🍕,False,False,3,0,4,107,120,104,121,False
False,False,1,291,2859,70,6527,False,Sandy Eggo,False,False,2,0,3,103,113,103,106,False
False,False,9,9638,10243,8,50195,False,"Los Angeles, CA",False,False,3,0,3,117,127,106,134,True
False,False,6,1059111,45,4,254,True,,False,False,5,0,0,42,102,67,72,False
False,False,3,1151,2465,873,7678,False,Los Angeles,False,False,2,0,0,118,99,32,36,False
False,False,13,182,0,1431,2245,False,270,False,False,3,0,5,106,110,122,112,False
False,False,6,1524038,352,12865,6894,True,Madeira,True,False,5,0,0,81,72,97,60,False
False,False,10,3834,3990,2150,19424,False,"Canberra, Australia",True,False,3,0,2,33,120,121,77,True
False,False,1,904663,356,903,1994,True,,False,False,3,0,0,53,55,109,96,False
False,False,3,1179957,10,362,4010,True,BANGKOK,False,False,5,0,0,120,121,112,120,False
False,False,5,2289713,1709,91,8872,True,Plymouth,True,False,4,0,1,94,119,87,79,False
False,False,3,733008,31619,1142,267525,False,Ciudad de México,False,False,3,0,2,105,107,125,123,False
False,False,2,54,644,11542,2957,False,,False,False,1,0,4,110,113,114,113,False
False,False,11,43,146,1589,416,False,,False,False,1,0,0,41,34,45,43,True
False,False,3,427,386,28019,2213,False,"Florida, USA",False,False,0,0,0,24,86,21,11,False
False,False,1,115550,728,26229,13014,True,NYC & the rest of the world ✈️,False,False,1,0,3,124,119,116,125,False
False,False,12,18,14,21,56,False,United States,False,False,3,0,0,108,117,129,118,False
False,False,9,1769021,0,43746,1462,True,,False,False,1,0,4,90,59,73,104,True
False,False,3,124196,684,4569,15791,True,España,False,False,5,0,0,103,103,97,101,False
False,False,1,78227,1095,6188,9786,True,Abuja,False,False,5,0,0,102,107,104,105,False
False,False,15,0,0,146,296,False,,False,False,4,0,4,103,117,122,135,False
False,False,13,1252157,367,176,116219,True,,False,False,2,0,1,122,111,125,116,False
False,False,7,28329,10198,123823,96823,True,New Orleans,False,False,3,0,5,85,83,114,109,False
False,False,12,113,173,33645,3915,False,"Plamplimpicopl, South Carolina",True,False,1,0,0,55,110,102,21,False
False,False,10,1369,767,4432,20872,False,WestBank!,False,False,0,0,3,86,77,73,80,False
False,False,3,6391,2888,8336,11621,False,Worldwide,False,False,2,0,0,111,95,115,92,False
False,False,11,4718,1266,2349,11315,False,"London, England",False,False,1,0,4,119,117,118,117,False
False,False,7,22,90,313,123,False,,False,False,4,0,4,52,55,89,61,False
False,False,6,492,1188,108973,22392,False,NJ,False,False,1,0,0,37,42,120,41,False
False,False,10,10151,2359,164836,185881,True,"Brooklyn, NY",False,False,1,0,1,85,124,25,30,False
False,False,10,347,738,28796,27431,False,Delaware,False,False,1,0,0,94,84,91,91,False
False,False,15,2093,1508,600,24533,False,"Chicago, IL",False,False,5,0,0,88,94,75,84,False
False,False,1,1140804,85,90,117,True,,True,False,5,0,0,69,100,108,107,False
False,False,23,112098,3142,12296,103393,True,🇯🇵 ⇄ 🇲🇽 ⇄ 🇺🇸,False,False,1,0,0,41,41,41,41,False
False,False,4,52,341,355,601,False,"Oakland, Ca",False,False,3,0,3,111,115,123,119,False
False,False,3,111797,975,5255,14537,True,Out n About,False,False,1,0,0,113,109,73,93,True
False,False,0.0,243301,1754,10738,234134,True,"St. Louis, Missouri",False,False,5,0,0,59,55,76,93,False
False,False,9,685,2285,3268,1419,False,San Diego,False,False,2,0,3,120,127,120,110,False
False,False,3,311494,50,13625,56334,True,New England,True,False,2,0,0,114,132,130,103,False
False,False,9,0,21,341,341,False,Madison,False,False,4,0,5,120,122,123,114,True
False,False,7,14726,6,0,14917,False,Indonesia,False,False,5,0,0,10,10,9,10,True
False,False,3,17903177,0,13,29148,True,London,False,False,5,0,0,92,77,84,81,False
False,False,13,380,701,3509,37831,False,,False,False,3,0,1,82,48,48,85,False
False,False,13,46947,99,32591,36804,False,The .618,False,False,2,0,0,109,130,131,106,False
False,False,8,34,76,5604,6699,False,"Los Angeles, CA",False,False,0,0,0,40,61,31,70,False
False,False,14,526,301,51636,13698,False,,False,False,5,0,5,43,71,49,88,False
False,False,9,1236631,503,1928,66356,True,,False,False,5,0,1,77,76,63,74,True
False,False,5,832,986,18587,3405,False,"Boston, MA",False,False,1,0,1,68,71,111,94,False
False,False,11,28,74,23,12,False,"St Clair Shores, MI",False,False,4,0,0,72,89,110,57,False
False,False,4,1941,1316,200689,66554,False,N.L. ,False,False,1,0,3,30,37,70,44,False
False,False,13,22,258,218,64,False,,False,False,4,0,4,122,125,128,128,True
False,False,10,332,0,7,23,False,,False,True,0,0,0,37,38,11,27,True
False,False,6,94,216,3658,1378,False,"Sacramento, Chicago",False,False,1,0,0,96,55,45,92,False
False,False,4,907042,269,1149,1553,True,,False,False,1,0,2,36,123,26,23,False
False,False,14,888,534,44,3693,False,"جدة, المملكة العربية السعودية",False,False,1,0,0,55,39,38,84,False
False,False,13,102293,378,317,24375,True,"Los Angeles, CA",False,False,5,0,0,54,50,52,48,False
False,False,9,72,34,337,6783,False,48045,False,False,4,0,3,89,119,53,120,False
False,False,1,3723,1790,4594,31232,False,Roma,False,False,4,0,5,90,97,86,88,False
False,False,4,5,7,847,1286,False,,False,False,2,0,0,93,122,125,103,True
False,False,14,7589,2361,5702,15219,True,"Dallas, TX",False,False,1,0,4,115,117,104,117,False
False,False,2,2390,2916,3448,28897,False,"Florida, USA",False,False,2,0,1,99,85,109,55,False
False,False,8,35,125,3132,538,False,"Las Vegas, NV",False,False,2,0,0,88,90,102,65,False
False,False,8,594,422,39477,12025,False,fuck modi,False,False,1,0,3,114,110,127,119,False
False,False,31,199,455,25550,16365,False,"California, USA",False,False,4,0,0,56,56,60,103,False
False,False,14,8894,7157,87368,105352,False,#ASHots Worldwide,True,False,4,0,4,49,46,114,47,False
False,False,10,234,176,135,18369,False,"Yogyakarta, Indonesia",False,False,4,0,3,28,51,53,35,False
False,False,2,19,26,69,14,False,"North Carolina, USA",False,False,4,0,0,107,41,112,101,True
False,False,9,1509,516,24472,98167,False,"Timóteo, Brasil",False,False,1,1,2,84,77,77,78,False
False,False,2,1708578,217,1673,6658,True,Puerto Rico,False,False,5,0,0,96,94,53,87,False
False,False,24,2556379,101,3632,6165,True,İstanbul,False,False,5,0,0,109,106,111,109,False
False,False,9,1829,233,38,3726,False,UK,False,False,5,0,0,89,22,94,26,True
False,False,0.0,3095,1225,92,44687,False,Miami Beach,False,False,5,0,0,106,18,106,20,False
False,False,11,308,185,10108,3390,False,"Scottsdale, Arizona",False,False,2,0,5,113,97,112,64,False
False,False,1,267515,570,22313,13088,True,,False,False,2,0,1,43,40,113,109,False
False,False,10,679,1216,48841,14475,False,"North Providence, RI",False,False,3,0,0,0.0,72,49,44,False
False,False,15,695181,231,5230,6417,True,,False,False,0,0,0,32,18,127,24,False
False,False,9,43581,1694,296036,55943,True,"Nashville, TN",True,False,0,0,3,51,60,111,112,False
False,False,13,1300,980,252,33977,False,,False,False,1,0,1,92,42,63,55,False
False,False,24,873,1853,20305,3847,False,"Richmond, VA ",False,False,4,0,0,36,95,53,53,False
False,False,3,1185928,6790,21984,18975,True,Brasil,True,False,3,0,0,101,96,80,109,False
False,False,5,3137054,756,10189,8368,True,"Stamford, CT",False,False,3,0,5,115,90,95,108,False
False,False,1,222,327,6000,3100,False,"Philadelphia, PA",False,False,4,0,0,62,109,49,74,False
False,False,1,285860,1081,16,25090,True,Instagram @affioncrockett ,True,False,5,0,0,57,86,32,55,False
False,False,3,55107,1698,98707,29843,False,Los Angeles,False,False,2,0,0,85,107,92,72,False
False,False,12,19,16,783,561,False,socal,False,False,4,0,4,88,85,88,92,False
False,False,13,449,1080,16613,16896,False,"PorTland, Oregon",False,False,5,0,0,55,61,60,61,False
False,False,10,808224,262,36,3544,True,"Cairo, Egypt",False,False,4,0,1,126,97,85,81,False
False,False,1,525,4481,79166,34257,False,,False,False,1,0,1,73,79,114,48,False
False,False,9,74,415,236,189,False,,False,False,2,0,0,21,32,22,118,False
False,False,4,2914876,268,458,3815,True,El Masnou,False,False,4,0,0,34,83,23,22,False
False,False,13,30,0,29,194,False,,False,False,5,0,5,75,79,78,68,False
False,False,15,92,113,15733,11909,False,FLA USA,False,False,4,0,2,22,34,100,121,False
False,False,10,3259661,1083,3565,5412,True,London,True,False,1,0,1,118,122,34,67,False
False,False,14,36,0,364,70,False,São Paulo SP,True,False,0,0,5,114,104,115,109,True
False,False,0.0,1549,2334,2,15049,False,New Jersey,False,False,5,0,0,97,98,99,101,True
False,False,8,108161,111573,75,31190,False,المملكة العربية السعودية,False,False,3,0,2,98,88,118,89,True
False,False,1,525,535,6939,8260,False,"Minnesota, USA",False,False,2,0,2,126,64,53,108,False
False,False,2,16,46,119,333,False,Silicon Valley,False,False,5,0,0,95,107,110,101,False
True,False,18,44,27,2082,2197,False,,False,True,1,0,5,115,118,111,128,True
False,False,1,27168,824,20604,20029,False,,False,False,3,0,2,103,121,123,127,False
False,False,15,0,0,38,163,False,,False,False,1,0,5,114,114,116,111,True
False,False,1,11351673,789,1555,7339,True,,False,False,5,0,2,21,109,46,41,False
False,False,19,362511,152,0,9687,False,,False,False,4,0,3,120,119,121,115,False
False,False,11,2767,1554,9357,7665,True,Dublin,False,False,2,0,3,118,102,123,122,False
False,False,7,306,243,11391,5171,False,,False,False,0,0,2,51,47,49,61,False
False,False,9,95756,52948,2,184994,False,AriesAreUs/AriesWeAre,False,False,1,0,0,106,0.0,0.0,0.0,True
False,False,13,21,0,138,185,False,,False,False,2,0,5,113,117,118,115,True
False,False,1,160,248,2372,1840,False,BETA Orbital Space Station,True,False,4,0,1,107,107,104,92,False
False,False,5,797345,3083,12808,416811,True,"Houston, TX",False,False,4,0,1,105,100,104,122,False
False,False,6,93,181,49,178,False,"Dallas, TX",False,False,4,0,0,91,111,101,103,False
False,False,3,15436,400,17393,15156,True,"NYC, LONDON",False,False,2,0,4,110,115,115,124,False
False,False,2,2342,343,10768,16192,True,Bishkek,False,False,0,0,1,118,108,116,118,False
False,False,36,390,591,38597,9261,False,I'm right behind you.,False,False,1,0,3,119,131,130,24,False
False,False,12,30351,6922,7687,27821,False,Worldwide ,True,False,5,0,0,109,127,122,112,False
False,False,0.0,978,376,249,678,False,Worldwide,True,False,4,0,2,118,117,110,120,False
False,False,7,819,878,37165,47323,False,United States,False,False,2,0,5,92,100,84,77,False
False,False,1,34459,771,43721,39233,True,Drunkistan,False,False,0,1,1,107,62,80,68,False
False,False,12,357,1092,8130,11860,False,,False,False,1,0,4,43,40,110,97,True
False,False,10,2,0,102,6,False,,True,False,5,0,0,10,62,10,40,True
False,False,14,3,0,103,14,False,,True,False,2,0,4,109,116,111,117,True
False,False,9,2925,542,14641,15767,False,"The Woodlands, TX",False,False,2,0,5,119,101,109,109,False
False,False,7,1124,1724,3025,6112,True,"Pittsburgh, PA",False,False,2,0,3,111,118,114,106,False
False,False,1,7388,6510,11693,33430,False,USA,False,False,4,0,1,100,72,122,75,False
False,False,1,301624,306,1222,15107,True,Argentina,False,False,5,0,1,106,105,101,111,False
False,False,17,938,831,4296,15285,False,Roma,False,False,2,0,5,83,96,104,100,True
False,False,1,361596,295887,1771,118943,True,Australia,False,False,2,0,1,124,108,114,109,False
False,False,4,12921,427,12,21249,False,,False,False,1,0,2,117,121,111,108,False
False,False,4,880,82,241,76130,False,Tangerang,False,False,4,0,3,75,73,70,79,True
False,False,7,76619,754,4688,15893,True,,False,False,4,0,2,101,103,110,116,True
False,False,12,256,16,51,4423,False,,False,True,5,0,0,25,23,20,23,True
False,False,8,565,985,11663,2647,False,"Boston, MA",False,False,3,0,3,98,106,98,52,False
False,False,1,11832,401,1258,66119,True,"Dallas/Ft. Worth, TX",True,False,5,0,0,98,105,102,98,False
False,False,12,162,248,2316,5474,False,Brasília,False,False,3,0,1,21,20,126,55,False
False,False,3,42,0,48,3458,False,New Zealand,False,False,2,0,5,114,119,115,131,True
False,False,3,4791225,161,187,3538,True,,False,False,4,0,1,107,122,119,109,False
False,False,1,11,6,91,22327,False,,False,False,0,0,0,29,21,19,20,True
False,False,15,106,421,3018,1354,False,☮︎︎she/her 20 ,False,False,2,0,3,124,120,40,60,False
False,False,1,1201934,193,1708,18429,True,"ÜT: 34.072426,-118.400527",False,False,1,0,3,117,111,92,38,False
False,False,10,121590,7410,10618,160780,False,"Westhampton, NY",True,False,4,0,2,90,84,100,80,False
False,False,8,346,744,1275,1324,False,,False,False,2,0,0,110,121,101,112,True
False,False,6,74154,494,7788,81849,False,Salvador,False,False,0,0,5,105,105,105,108,True
